tu	callee	size	linkage	selection	nparams	varargs	leaf	index	nmax	sites	survived	predicted	observed	verdict
src/lazer/net_ham/HamStoreCartJobs.cpp	??$MakeString@$$BY0CH@$$CBDH$$BY0BD@$$CBD@@YAPBDPBDAAY0CH@$$CBDABHAAY0BD@$$CBD@Z	88	EXTERNAL	ANY	4	0	0	68	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_S_left@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@KAAAPAU_Rb_tree_node_base@2@PAU32@@Z	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_S_right@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@KAAAPAU_Rb_tree_node_base@2@PAU32@@Z	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_S_value@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@KAAAU?$pair@$$CBVSymbol@@VDataNode@@@2@PAU_Rb_tree_node_base@2@@Z	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?deallocate@?$StlNodeAlloc@U?$_Rb_tree_node@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@QBAXPAU?$_Rb_tree_node@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@2@I@Z	128	EXTERNAL	ANY	3	0	0	112	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?deallocate@?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@QBAXPAVCartRow@@I@Z	128	EXTERNAL	ANY	3	0	0	112	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?begin@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@QAAPAVCartRow@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?end@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@QAAPAVCartRow@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??0?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@QAA@PAVCartRow@@@Z	8	EXTERNAL	ANY	2	0	1	-4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??0?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@QAA@ABV01@@Z	12	EXTERNAL	ANY	2	0	1	0	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??D?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@QBAAAVCartRow@@XZ	12	EXTERNAL	ANY	1	0	1	4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??E?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@QAAAAV01@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??_GCartRow@@QAAPAXI@Z	76	EXTERNAL	ANY	2	0	0	64	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?base@?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@QBAPAVCartRow@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?Release@DataArray@@QAAXXZ	144	EXTERNAL	ANY	1	0	0	136	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1DataNode@@QAA@XZ	24	EXTERNAL	ANY	1	0	0	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$_Copy_Construct@VCartRow@@@stlpmtx_std@@YAXPAVCartRow@@ABV1@@Z	112	EXTERNAL	ANY	2	0	1	100	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?rbegin@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@QAA?AV?$reverse_iterator@PAVCartRow@@@2@XZ	12	EXTERNAL	ANY	1	0	1	4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?rend@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@QAA?AV?$reverse_iterator@PAVCartRow@@@2@XZ	12	EXTERNAL	ANY	1	0	1	4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@QAA@XZ	24	EXTERNAL	ANY	1	0	0	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_aux@VCartRow@@@stlpmtx_std@@YAXPAVCartRow@@ABU__false_type@0@@Z	4	EXTERNAL	ANY	2	0	0	-8	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$?8PAVCartRow@@@stlpmtx_std@@YA_NABV?$reverse_iterator@PAVCartRow@@@0@0@Z	24	EXTERNAL	ANY	2	0	1	12	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??_G?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@QAAPAXI@Z	92	EXTERNAL	ANY	2	0	0	80	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_range_aux@PAVCartRow@@@stlpmtx_std@@YAXPAVCartRow@@0ABU__false_type@0@@Z	76	EXTERNAL	ANY	3	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$?9PAVCartRow@@@stlpmtx_std@@YA_NABV?$reverse_iterator@PAVCartRow@@@0@0@Z	24	EXTERNAL	ANY	2	0	1	12	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_aux@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@stlpmtx_std@@YAXPAU?$pair@$$CBVSymbol@@VDataNode@@@0@ABU__false_type@0@@Z	8	EXTERNAL	ANY	2	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_range@PAVCartRow@@V1@@stlpmtx_std@@YAXPAVCartRow@@00@Z	80	EXTERNAL	ANY	3	0	0	64	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_range_aux@V?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVCartRow@@@0@0ABU__false_type@0@@Z	96	EXTERNAL	ANY	3	0	0	80	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$_Destroy@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@stlpmtx_std@@YAXPAU?$pair@$$CBVSymbol@@VDataNode@@@0@@Z	8	EXTERNAL	ANY	1	0	0	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__uninitialized_copy@PAVCartRow@@PAV1@@stlpmtx_std@@YAPAVCartRow@@PAV1@00ABU__false_type@0@@Z	152	EXTERNAL	ANY	4	0	1	132	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$__destroy_mv_srcs@V?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@VCartRow@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVCartRow@@@0@0PAVCartRow@@@Z	72	EXTERNAL	ANY	3	0	0	56	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_M_erase@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@AAAXPAU_Rb_tree_node_base@2@@Z	92	EXTERNAL	ANY	2	0	0	80	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??$_Destroy_Moved_Range@V?$reverse_iterator@PAVCartRow@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVCartRow@@@0@0@Z	72	EXTERNAL	ANY	2	0	0	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?clear@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@QAAXXZ	80	EXTERNAL	ANY	1	0	0	72	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_M_insert_overflow_aux@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVCartRow@@ABV3@ABU__false_type@2@I_N@Z	420	EXTERNAL	ANY	6	0	1	392	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1?$map@VSymbol@@VDataNode@@U?$less@VSymbol@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@4@@stlpmtx_std@@QAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?_M_insert_overflow@?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVCartRow@@ABV3@ABU__false_type@2@I_N@Z	48	EXTERNAL	ANY	6	0	0	20	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?StaticClassName@Object@Hmx@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	1	1	DECLINED	DECLINED	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1LockCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1UnlockCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1AddDLCToCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1RemoveDLCFromCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1EmptyCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	??1GetCartJob@@UAA@XZ	4	EXTERNAL	ANY	1	0	0	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/lazer/net_ham/HamStoreCartJobs.cpp	?GetRows@@YAXAAVJsonConverter@@PBVJsonObject@@PAV?$vector@VCartRow@@V?$StlNodeAlloc@VCartRow@@@stlpmtx_std@@@stlpmtx_std@@@Z	252	EXTERNAL	NODUPLICATES	3	0	1	244	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	??6DebugFailer@@QAAXPBD@Z	16	EXTERNAL	ANY	2	0	0	4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Set@Vector3@@QAAXMMM@Z	16	EXTERNAL	ANY	4	0	1	-4	inf	11	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Zero@Vector3@@QAAXXZ	24	EXTERNAL	ANY	1	0	1	16	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	??BPaddedJointPos@@QAAAAVVector3@@XZ	4	EXTERNAL	ANY	1	0	1	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Add@@YAXABVVector3@@0AAV1@@Z	52	EXTERNAL	ANY	3	0	1	36	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Negate@@YAXABVVector3@@AAV1@@Z	40	EXTERNAL	ANY	2	0	1	28	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Identity@Matrix3@Hmx@@QAAXXZ	56	EXTERNAL	ANY	1	0	1	48	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	??4Transform@@QAAAAV0@ABV0@@Z	52	EXTERNAL	ANY	2	0	0	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Reset@Transform@@QAAXXZ	68	EXTERNAL	ANY	1	0	1	60	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	?Multiply@@YAXABVVector3@@ABVTransform@@AAV1@@Z	268	EXTERNAL	ANY	3	0	1	252	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	?Invert@@YAXABVTransform@@AAV1@@Z	176	EXTERNAL	ANY	2	0	0	164	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	?WorldXfm@RndTransformable@@QAAABVTransform@@XZ	24	EXTERNAL	ANY	1	0	0	16	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	??_H@YAXPAXIHP6APAX0@Z@Z	64	EXTERNAL	ANY	4	0	0	44	inf	3	1	INLINED-ALL	DECLINED	MISS
src/system/hamobj/CharCameraInput.cpp	??$MakeString@$$BY0CG@$$CBDH$$BY05$$CBD@@YAPBDPBDAAY0CG@$$CBDABHAAY05$$CBD@Z	88	EXTERNAL	ANY	4	0	0	68	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	??$MakeString@PBDPBD@@YAPBDPBDABQBD1@Z	100	EXTERNAL	ANY	3	0	0	84	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	?StaticClassName@Object@Hmx@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	1	1	DECLINED	DECLINED	HIT
src/system/hamobj/CharCameraInput.cpp	??1CharCameraInput@@UAA@XZ	8	EXTERNAL	ANY	1	0	0	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/hamobj/CharCameraInput.cpp	??_DCharCameraInput@@QAAXXZ	56	EXTERNAL	ANY	1	0	0	48	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??2@YAPAXIPAX@Z	8	EXTERNAL	ANY	2	0	1	-4	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?name@type_info@@QBAPBDXZ	12	EXTERNAL	ANY	1	0	0	4	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0_List_iterator_base@stlpmtx_std@@QAA@PAU_List_node_base@1@@Z	8	EXTERNAL	ANY	2	0	1	-4	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??5BinStream@@QAAAAV0@AAH@Z	52	EXTERNAL	ANY	2	0	0	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??5BinStream@@QAAAAV0@AAM@Z	52	EXTERNAL	ANY	2	0	0	40	inf	5	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??6BinStream@@QAAAAV0@H@Z	60	EXTERNAL	ANY	2	0	0	48	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??6BinStream@@QAAAAV0@M@Z	60	EXTERNAL	ANY	2	0	0	48	inf	5	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?getHmxRev@@YAGH@Z	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?getAltRev@@YAGH@Z	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?packRevs@@YAHGG@Z	12	EXTERNAL	ANY	2	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0BinStreamRev@@QAA@AAVBinStream@@H@Z	24	EXTERNAL	ANY	3	0	1	8	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??6DebugNotifier@@QAAXPBD@Z	12	EXTERNAL	ANY	2	0	0	0	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??6DebugFailer@@QAAXPBD@Z	16	EXTERNAL	ANY	2	0	0	4	inf	6	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??3DataArray@@SAXPAX@Z	32	EXTERNAL	ANY	1	0	0	24	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??_GDataArray@@AAAPAXI@Z	100	EXTERNAL	ANY	2	0	0	88	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	sqrtf	8	EXTERNAL	ANY	-1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??$Min@M@@YAMMM@Z	12	EXTERNAL	ANY	2	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?CyclesToMs@Timer@@SAM_J@Z	72	EXTERNAL	ANY	1	0	1	64	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Split@Timer@@QAAXXZ	52	EXTERNAL	ANY	1	0	1	44	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Ms@Timer@@QAAMXZ	76	EXTERNAL	ANY	1	0	1	68	0	1	0	DECLINED	INLINED-ALL	MISS
src/system/char/CharIKHead.cpp	?AddRef@ObjRef@@IAAXPAV1@@Z	28	EXTERNAL	ANY	2	0	1	16	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Release@ObjRef@@IAAXPAV1@@Z	28	EXTERNAL	ANY	2	0	1	16	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0ObjRef@@QAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?MakeString@@YAPBDPBD@Z	52	EXTERNAL	ANY	1	0	0	44	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??1ObjRef@@UAA@XZ	16	EXTERNAL	ANY	1	0	1	8	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0Color@Hmx@@QAA@MMM@Z	28	EXTERNAL	ANY	4	0	1	8	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0Vector3@@QAA@MMM@Z	16	EXTERNAL	ANY	4	0	1	-4	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Set@Vector3@@QAAXMMM@Z	16	EXTERNAL	ANY	4	0	1	-4	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??YVector3@@QAAAAV0@ABV0@@Z	52	EXTERNAL	ANY	2	0	1	40	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??ZVector3@@QAAAAV0@ABV0@@Z	52	EXTERNAL	ANY	2	0	1	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??XVector3@@QAAAAV0@ABV0@@Z	52	EXTERNAL	ANY	2	0	1	40	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??6@YAAAVBinStream@@AAV0@ABVVector3@@@Z	124	EXTERNAL	ANY	2	0	0	112	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	??5@YAAAVBinStream@@AAV0@AAVVector3@@@Z	96	EXTERNAL	ANY	2	0	0	84	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	?Scale@@YAXABVVector3@@MAAV1@@Z	40	EXTERNAL	ANY	3	0	1	24	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Add@@YAXABVVector3@@0AAV1@@Z	52	EXTERNAL	ANY	3	0	1	36	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Subtract@@YAXABVVector3@@0AAV1@@Z	52	EXTERNAL	ANY	3	0	1	36	inf	5	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?LengthSquared@@YAMABVVector3@@@Z	28	EXTERNAL	ANY	1	0	1	20	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Length@@YAMABVVector3@@@Z	32	EXTERNAL	ANY	1	0	1	24	inf	3	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?NormalizeScale@@YAXABVVector3@@MAAV1@@Z	96	EXTERNAL	ANY	3	0	1	80	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	?Interp@@YAXABVVector3@@0MAAV1@@Z	164	EXTERNAL	ANY	4	0	1	144	0	2	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	?ScaleAdd@@YAXABVVector3@@0MAAV1@@Z	52	EXTERNAL	ANY	4	0	1	32	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?ScaleAddEq@@YAXAAVVector3@@ABV1@M@Z	52	EXTERNAL	ANY	3	0	1	36	inf	2	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Dir@Object@Hmx@@QBAPAVObjectDir@@XZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Name@Object@Hmx@@QBAPBDXZ	8	EXTERNAL	ANY	1	0	1	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?AddRef@Object@Hmx@@QAAXPAVObjRef@@@Z	32	EXTERNAL	ANY	2	0	1	20	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?Release@Object@Hmx@@QAAXPAVObjRef@@@Z	28	EXTERNAL	ANY	2	0	1	16	inf	4	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	??0Transform@@QAA@ABVMatrix3@Hmx@@ABVVector3@@@Z	96	EXTERNAL	ANY	3	0	0	80	0	1	0	DECLINED	INLINED-ALL	MISS
src/system/char/CharIKHead.cpp	?Multiply@@YAXABVVector3@@ABVMatrix3@Hmx@@AAV1@@Z	100	EXTERNAL	ANY	3	0	1	84	0	7	0	DECLINED	INLINED-ALL	MISS
src/system/char/CharIKHead.cpp	?Multiply@@YAXABVMatrix3@Hmx@@0AAV12@@Z	676	EXTERNAL	ANY	3	0	1	660	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	?StaticClassName@RndPollable@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	1	1	DECLINED	DECLINED	HIT
src/system/char/CharIKHead.cpp	??_DRndPollable@@QAAXXZ	8	EXTERNAL	ANY	1	0	0	0	inf	1	0	INLINED-ALL	INLINED-ALL	HIT
src/system/char/CharIKHead.cpp	?StaticClassName@Object@Hmx@@SA?AVSymbol@@XZ	128	EXTERNAL	ANY	0	0	1	124	0	1	1	DECLINED	DECLINED	HIT
